index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
LEONID KARLINSKY,0.98118407,0.023629531,-0.5786836,-0.21786632,-0.23529226,-0.053672902,0.08509617,-0.19030127,0.17036651,0.15011363,0.18354087,-0.045940723,-0.8537339,-0.3582583,0.3530197,0.53454024,-0.7748117,-0.15953885,-0.21241874,-0.24272273,0.8948573,0.69678605,-0.15023474,-0.27185977,-0.36316508,0.6315099,-0.60443807,0.092046075,-0.0714708,0.42923045,0.067312896,0.114119455,-0.32349455,0.029394154,0.2871403,-0.13902986,-0.11599854,-0.8374116,0.049989477,0.175083,-0.5216581,0.0192168,0.68718773,0.26711935,0.49735105,-0.092568055,0.07272252,-0.45200717,0.54749626,-0.4046481,-0.23661901,-0.30144814,-0.33585554,0.035674952,-0.24714524,-0.6104808,-0.19231866,0.18762594,-0.058863126,0.2090303,-0.460508,-0.45125964,0.104739964,-0.35558334,0.43419257,0.25908968,-0.09631498,-0.40490517,-0.10386607,-0.31071693,-0.52465266,0.13104263,0.24688575,-0.5316054,0.2557074,0.34451184,-0.25696528,-0.17017885,0.048552934,-0.15741773,-0.2620137,0.18595214,0.15503359,-0.19995566,-0.56710374,1.1104678,0.13496107,-0.3656717,-0.48192927,0.19316201,-0.25721416,0.11073333,0.028042242,-0.32067388,0.23842248,-0.4244507,-0.04370173,0.019490734,0.061224945,0.3341437,-0.62992233,0.4728451,-0.08280825,0.22553071,0.25146276,0.36293975,-0.21232161,0.2117083,-0.57163495,0.64779687,0.09323866,-0.46299112,0.30519894,0.46621194,0.112216845,0.35088027,0.024607912,-0.9434275,0.46905512,0.29456913,-0.038753174,-0.49514198,-0.057148732,-0.30286396,-0.06784252,0.40523347,-0.09085887,-0.08742601
LEVENTE ROZSA,0.4119189,0.23155273,0.11392527,-0.35409716,0.03817603,0.2657213,0.34280357,-0.47114617,-0.22490966,-0.14647338,-0.2072808,0.07551439,0.043995004,-0.26338774,-0.45600605,0.33792496,-0.23746105,-0.28037992,-0.40573007,0.008540713,0.7330153,0.34887454,-0.6542174,0.04412168,-0.5050866,-0.05842207,-0.03001592,0.15197025,0.028088892,0.33258414,0.75394875,0.4967879,-0.2773971,0.06860353,0.4689802,0.13322417,-0.43397176,-0.3842101,0.44940218,0.100003906,-0.19171275,-0.06806392,0.17487864,0.20487517,0.27894872,-0.3133547,0.16538085,-0.32678702,0.11908308,-0.5992665,0.37268284,-0.61669487,-0.13935453,0.08530365,-0.6018894,-0.9588861,-0.16385473,-0.33984107,-0.35874087,0.820269,-0.18019997,0.4440626,0.16462421,-0.025217911,0.2441934,0.5109807,0.14726698,-0.49110994,-0.052215394,0.5181903,-0.3531028,0.37958026,-0.1838601,-0.7900015,0.8624728,-0.5808008,0.192506,-0.09038209,0.67042553,0.13340868,0.23826239,1.0207368,0.026857825,0.6479427,-0.008205372,0.50075686,0.20414804,-0.31538028,0.024714248,0.16058563,-0.3071867,-0.48888,0.16373776,0.26117247,0.7369125,0.0017225139,-0.093006484,-0.3309913,-0.5832213,0.8338147,0.11163035,0.23200683,-0.49428788,-0.032785345,-0.068039894,-0.16987568,-0.6970433,-0.25878438,-0.7837676,-0.04684883,0.25343904,-0.78591627,0.5250891,0.16025291,0.6933986,0.37563694,-0.34474212,-0.4252791,0.29364306,0.025412304,-0.10748793,-0.054616373,-0.36413324,0.5502831,-0.38010693,0.1417199,0.08054792,-0.21387282
LIANG PAN,-0.08977329,0.566037,-0.06646985,0.06004113,0.23135471,-0.33919406,0.27187362,-0.6637386,-0.017131727,0.09589051,-0.031853847,-0.21526995,0.3434388,0.16946799,-0.029538592,0.92718923,-0.74063534,0.23734772,-0.7074801,0.20090024,0.5715574,0.56100434,-0.08879973,-0.43648225,-0.5183018,-0.13509819,-1.0106335,0.25685936,-0.2813553,-0.34648257,0.36850327,0.08935975,0.27196544,0.22990356,0.6038916,-0.41446137,-0.67458665,-0.20907241,0.024317365,0.033941958,-0.18480442,0.4272164,-0.51334894,-0.41199234,0.27000865,-0.08664178,-0.43838868,-0.40615207,-0.13569362,0.20013176,-0.11923558,-0.16328393,0.47330996,-0.0922359,0.22169258,-0.7463597,0.38000906,-0.26392668,0.36905035,0.8176187,-0.20315954,-0.015130544,-0.031220958,0.013043569,0.5808033,0.2035905,0.37275636,-0.22317211,0.110842854,-0.13210383,-0.94825256,0.05066081,0.059909444,-0.31095076,0.6003814,0.065114655,0.005056639,-0.21313913,0.012037258,0.16675888,-0.18380627,0.7473718,-0.12086707,0.5656356,-0.12426453,0.27488467,-0.2930084,-0.23183872,0.018776592,0.43449813,-0.04833687,-0.4041512,-0.89182675,-0.082086414,0.3726787,-0.10545555,-0.7778463,0.23808657,-0.22862825,0.21901155,-0.31179765,0.27278402,0.5167382,0.9195766,0.13584355,0.04856069,-0.5344417,-0.049122717,0.054180983,-0.13613306,0.07030405,-0.70447963,0.5586093,-0.17415088,0.6276287,-0.30040243,0.045638744,-0.13984522,0.26473093,0.03133737,0.3816648,-0.0428982,-0.36052164,0.5751541,0.29447314,-0.32653072,0.015438165,-0.76839393
LIGONG HAN,0.9358445,0.0678287,-0.5043201,-0.24693763,-0.16308555,-0.11591487,0.095377326,-0.13646968,0.1518175,0.19047178,0.17418224,0.036103897,-0.836126,-0.31035325,0.29364884,0.5348795,-0.8243299,-0.12976934,-0.10760214,-0.18384206,0.8639273,0.6580826,-0.13440193,-0.2767264,-0.37641957,0.63729,-0.5203463,0.02917426,-0.12823857,0.4191822,0.052811276,0.07114172,-0.35935807,-0.0007659039,0.35839725,-0.14053044,-0.21567121,-0.7925726,0.048038207,0.122617364,-0.5461529,-0.022589108,0.7763764,0.3295658,0.5004825,-0.051868815,0.08056343,-0.42161,0.52532035,-0.45337173,-0.25456995,-0.23972052,-0.38632697,0.054426443,-0.19732437,-0.5659678,-0.23907684,0.22357433,-0.11569063,0.22522227,-0.4497007,-0.5296192,0.09958598,-0.37768334,0.45490974,0.23773411,-0.1701813,-0.4461463,-0.18501271,-0.3138457,-0.5214319,0.15028813,0.28124943,-0.42188928,0.28017965,0.36977878,-0.24261211,-0.14402884,-0.023891253,-0.1879843,-0.17780347,0.18691793,0.15649764,-0.2300167,-0.5242737,1.1085476,0.15542658,-0.4425279,-0.5003323,0.16191712,-0.25906354,0.06341078,0.094180025,-0.36104563,0.20838039,-0.45086133,-0.054928903,0.020818956,0.0054207332,0.24453047,-0.5762497,0.48124304,-0.045336675,0.1742082,0.30715835,0.37364906,-0.2308666,0.19215168,-0.6456829,0.6469043,0.08850164,-0.44386274,0.2698662,0.41975674,0.14339018,0.3176444,0.0044239783,-0.98596066,0.3459926,0.23465659,-0.121287934,-0.58508056,0.0026172567,-0.33898535,-0.14328441,0.42079324,-0.0071442733,-0.16754651
LIHE DING,0.921302,0.12334476,0.55352473,-0.10763473,-0.011133573,0.40329885,0.3324378,0.05151121,0.18743563,-0.004776766,-0.2271254,-0.2482874,0.01768004,-0.12858704,-0.09996739,0.9699383,-0.8917059,-0.050938264,-0.20198053,0.18094312,1.0523956,-0.07292225,-0.2467008,0.32335258,-0.4989855,-0.05691648,-0.49442294,-0.13048093,0.5585596,0.85442233,-0.062491402,-0.18695015,-0.09865159,0.078608714,0.48418453,-0.0037832654,0.18289864,-0.82646054,-0.47652763,0.26970026,0.03417728,-0.29271764,0.42375544,-0.05643717,0.30567428,0.18444066,0.68465257,0.15294369,0.10713657,-0.001941837,0.40347174,0.11138061,-0.26586682,0.35705602,-0.37427756,-0.35767606,-0.13553827,-0.35503045,0.13317515,0.52758956,-0.40610498,0.05587561,-0.115940526,0.0027381566,0.8044085,0.27761117,0.34560153,0.045593504,-0.4112778,0.14641999,0.012126188,0.6721345,-0.138541,-0.49405563,0.30282223,0.09206875,-0.4799461,-0.21942313,-0.3564868,-0.13158996,-0.755238,-0.15218212,-0.22850558,0.3117113,0.0005923639,0.15134217,-0.17267084,-0.3754404,-0.17789403,-0.26249066,-0.46388948,-0.20101148,-0.0337753,-0.28673247,0.7639579,0.10477857,0.12198254,0.30648097,-0.46147296,0.6691387,0.08755308,0.09690273,0.23840465,0.7593883,-0.08434602,-0.102099255,-0.08299439,0.029703451,-0.19608329,-0.062286016,-0.26051822,-0.9141667,-0.026886562,-0.25052315,0.2106102,0.449679,-0.20660782,0.03679687,0.3001412,-0.32029933,0.8223732,-0.04134491,-0.47241575,-0.013407063,0.32605886,0.425052,-0.33529678,-0.35873908
LIHUA YOU,0.04272507,0.6596428,-0.3333563,-0.62933856,0.7809097,-0.09507994,0.47531104,-0.1944559,-0.378792,0.0031939757,-0.8575315,-0.26804265,-0.15701605,-0.2443448,-0.05434922,0.42759183,-0.9158139,0.26531768,-0.48731476,0.23735407,0.32889825,0.7009793,-0.661304,-0.33643806,0.032554664,-0.20683572,-0.60772777,0.08333769,0.5051548,0.025565112,-0.2707407,0.6276164,-0.3762814,0.44640923,0.19251925,0.20955928,-0.1482087,-0.26947212,-0.26661244,0.47880992,0.042251334,-0.12319786,0.05709704,-0.26442447,0.5081701,0.20943305,0.38784996,0.13729842,0.25530225,-0.32060328,0.18553387,0.15119702,-0.00060935057,0.46693376,-0.4772784,-0.13527888,0.4388179,-0.8567541,-0.19906826,0.96247345,-0.78367156,0.48444477,-0.31525633,-0.31200486,0.2928768,-0.32731465,0.5330072,-0.4023629,0.067380264,0.07910365,-0.4577583,0.116058685,-0.11008129,-0.47520718,-0.17415796,0.048602026,-0.52483857,-0.29016465,-0.633069,0.22262792,-0.34765783,-0.061615378,0.019852888,0.43146676,-0.37813947,1.4729153,0.20106392,-0.14525989,-0.38212955,0.042882234,0.17160048,0.46040934,-0.40678373,0.26824072,1.0079068,-0.2013959,0.0035222014,0.05199522,0.07866451,0.046483602,-0.44459987,0.26741138,0.36668614,0.08630584,0.53967625,0.14056724,-0.6378914,-0.004599129,-0.0748987,-0.72842175,0.3659268,-0.11855784,0.3245598,0.27273718,0.2001954,0.47763434,-0.21315119,0.20950344,0.45968163,0.3679078,-0.13846458,0.36072594,-0.114037775,-0.039723888,-0.15351687,0.21452087,0.17237811,0.038579695
LIN ZHANG,0.15068278,-0.03443213,-0.43794766,-0.42790827,0.5175312,-0.019262133,-0.22678487,-0.48220745,0.36002475,0.3161418,-0.3883793,0.022390591,-0.8991643,-0.22876528,-0.021923166,0.51156867,-1.0705436,-0.050935052,-0.09378825,0.30681795,0.6649939,0.90093124,-0.8449396,-0.42024508,-0.21498746,-0.03983546,-0.32860288,0.08571627,-0.054749466,0.14395759,-1.0264333,-0.18568167,-0.22321904,0.5176218,0.08018647,-0.2976462,-0.33247328,-0.5014991,-0.27545956,0.39952958,0.00853593,-0.26046342,0.051991343,0.4455931,0.78516114,-0.33230826,0.71981937,-0.2154423,-0.19114871,0.1235243,0.44793507,-0.2588519,0.45247492,0.024843574,-0.1777879,-0.84223324,0.18836702,-0.16678537,0.04601869,0.25010136,-0.058249526,0.17856753,-0.4329191,-0.11466844,0.49870494,0.048198227,-0.3396456,-0.21673708,-0.6614238,0.019544959,-0.2155081,0.35977313,0.016837174,0.2931045,0.34750772,0.3255263,0.22395994,0.11952353,0.15578027,-0.0004817963,-0.29162654,0.100017175,0.16503562,0.083099894,-0.46712464,0.0030543627,0.110085465,-0.4082958,0.2038324,0.6710135,-0.07740531,-0.14270905,0.25447273,0.002091612,0.38565603,0.052387435,-0.124881186,-0.12918384,-0.06405536,-0.11740514,0.28596804,0.6368478,0.09071372,0.021187248,0.5505249,0.25529417,-0.56378293,0.48693597,0.5588744,-0.21352383,-0.53698844,-0.600963,-0.059058957,0.37212563,0.49027714,0.69895685,0.14612819,-0.30913118,0.6952167,-0.27580726,0.3918108,-0.6508625,-0.5950683,0.22363381,-0.09231829,0.39155623,-0.15713619,0.30916423
LINGFEI ZHAO,0.42275542,0.12125838,0.29115447,-0.8836964,0.93132806,0.15067193,0.0381372,-0.2153197,0.5459065,-0.17435695,-0.02157146,0.6178847,-0.14650224,-0.28192428,0.45357668,0.990908,-0.5811055,0.092063464,-0.48133558,-0.16205819,0.6046183,0.6977497,-0.010516216,0.36487842,-0.8471444,-0.00041388388,-0.70679796,-0.008809933,0.3277768,-0.23460656,-0.4599195,-0.5886146,0.76608515,-0.09640647,0.05020825,-0.6275641,-0.07557875,-0.75679106,-0.25744283,0.077042006,-0.07762218,-0.1279276,-0.12647475,0.15490788,0.13696922,0.41182607,0.53025484,-0.18029764,0.36830157,-0.6267125,0.2806578,-0.45834377,-0.024241319,0.3881579,-0.111958876,0.044698156,0.30341497,-0.42201954,0.21466193,0.5800962,0.14082909,-0.5386082,0.04196164,0.064072855,0.688808,-0.5051932,0.61662114,-0.3602693,-0.42305192,-0.28763977,-0.45200253,0.3554693,-0.54419523,-0.224133,0.7698938,-0.33144557,-0.15235175,0.047450088,-0.20093058,-0.0006207227,-0.2713643,0.37388098,-0.36955786,0.5915257,-0.15803201,0.89546746,0.537898,0.07682438,-0.32173523,0.36811864,-0.2801153,0.09851104,-0.13087027,0.09649992,0.883561,-0.30697682,-0.8970941,-0.013824616,-0.21383849,0.4339835,0.23008518,-0.13429312,0.33201608,0.30273002,-0.54042953,0.03759421,-0.14275824,-0.09241808,-0.11573235,-0.09688634,-0.06846225,-0.17828508,-0.12922448,0.20239401,0.676629,-0.23529492,-0.30753422,0.02433482,0.431018,-0.6171171,-0.4882687,0.05734626,-0.23146331,0.2845013,-0.08770588,0.38966352,-0.21164003,0.28193042
LINGFENG QIAO,0.26712418,-0.0012994839,0.04790774,-0.25387362,-0.20606111,0.12312173,-0.34846917,-0.6743883,0.16357477,0.71022344,-0.46822777,-0.24904396,-0.22843133,0.26763308,-0.3328567,1.1197442,-0.855933,0.44683847,-0.9474126,0.643797,0.6542187,0.23304994,-0.36960274,0.09888216,-0.5681007,-0.110093474,-0.54147094,0.17178158,-0.3401073,0.26350427,-0.31984645,0.01451834,0.46625963,-0.023334073,0.8444495,0.32284957,-0.085426286,-0.027056316,-0.4569952,-0.3972289,0.6229055,0.3086933,0.72825867,0.24709152,0.22386712,-0.026802693,0.28208163,0.063033365,0.8053196,-0.3522938,0.6254739,-0.011418911,0.21864593,-0.11887544,-0.42735106,-0.5087772,-0.039192297,0.33704934,-0.09451909,0.6052553,0.0038926464,-0.1106883,-0.23720825,-0.2662359,-0.044080883,0.0056180307,0.03547764,-0.8440549,-0.3945849,-0.24343924,-0.7608668,0.5768442,0.39679256,-0.65731066,-0.13823347,0.13683386,0.5605048,-0.041005515,0.025853833,0.10543573,-0.5873982,0.6040798,0.07145361,-0.2766775,-0.18853039,1.0166308,-0.16339786,-0.27389863,0.6077156,0.25951907,-0.61770105,-0.19937994,-0.6258783,-0.4382503,0.24801113,-0.100073025,-0.031706445,0.43374145,-0.3423374,0.19818419,-0.24045871,0.17508838,-0.3295746,0.2515228,-0.30859676,0.31935135,-0.5242805,-0.13568765,-0.02303672,-0.35180527,0.046222202,-0.5653929,0.20514268,-0.024118967,0.17466268,0.18306008,0.29789072,-0.33433717,0.15272166,-0.17068791,0.29935288,-0.33671105,0.004106134,0.34417456,-0.19139875,0.030025883,0.09371557,-0.13485354
LINGQIAO LIU,0.2315244,-0.24808377,-0.0777474,-0.2834151,0.48529077,0.06496733,0.45372388,-0.87337554,-0.34347618,-0.3366775,-0.6799738,0.15020993,-0.6043739,-0.21830308,0.51088476,0.677521,-0.2952485,-0.045534316,-0.46652254,0.42083338,0.584967,-0.20579189,-0.6257583,-0.2736382,-0.7537985,0.23636915,0.05082868,0.35244414,-0.15071961,0.7079677,-0.07086869,-0.14305133,0.09488707,0.007188201,0.13518745,-0.32994846,-0.026075866,-0.816644,0.08366937,-0.06267275,0.10724689,-0.08459608,-0.13688418,1.0829586,0.9615888,0.17276889,0.2684005,-0.014216995,-0.22262147,0.4091689,-0.067456886,-0.3853849,0.08477043,-0.152623,-0.26595432,-0.43475863,0.58098817,-0.36488804,0.2850223,0.4469688,0.310798,-0.39796758,0.034747895,0.085600875,0.34300706,0.33616707,0.25034863,-0.74037844,-0.2195632,0.1362114,-0.43767577,0.3574317,-0.3528179,-0.055694945,0.73681736,0.3724675,-0.38003668,-0.237045,0.2019895,-0.20103312,0.066820666,0.32882413,0.50275826,0.6351891,0.2282824,0.560235,-0.11840266,-0.16384879,0.38433713,0.6349882,-0.21218081,-0.5524282,-0.67490965,-0.07964781,0.74893594,-0.2487409,-0.4927159,0.34684774,0.14150304,0.22658119,-0.19915381,0.036508877,0.48398766,0.2807385,-0.8317426,0.066599496,-0.84710246,0.74193305,-0.009037627,0.37186742,0.16030064,-0.43834302,0.31075454,-0.17905381,-0.03183818,0.23641407,0.37689567,-0.34170648,0.5606146,-0.077685885,0.2814444,-0.35702848,-0.3264652,-0.3075949,-0.36587435,0.46099454,0.4049973,-0.24153763
LIWEI WANG,0.94569033,0.08665746,0.5400199,-0.097650595,0.0056284657,0.45004752,0.35361254,0.045414805,0.16278045,-0.05310571,-0.22826266,-0.1664625,0.051290985,-0.088076115,-0.057101957,0.9634942,-0.89510757,-0.024289835,-0.21788101,0.19327399,1.0780892,-0.031496227,-0.27828482,0.27041683,-0.46173188,0.011525053,-0.49270487,-0.1874308,0.5608045,0.9342044,-0.06463987,-0.16879681,-0.10235486,0.06921138,0.45573923,-0.021919323,0.18284154,-0.7179205,-0.41666648,0.21169607,0.04930027,-0.2713958,0.38619885,-0.0227991,0.3614369,0.16932778,0.65723616,0.20808949,0.06029764,-0.0011505879,0.34711155,0.06897081,-0.24373008,0.32047987,-0.44604373,-0.36914566,-0.12935185,-0.29810178,0.09445578,0.52639943,-0.48194748,0.067702934,-0.1652613,0.033116933,0.71735525,0.2736154,0.3495762,-0.021939315,-0.42222586,0.13726225,-0.010570797,0.72889864,-0.1192296,-0.49197918,0.27492562,0.06982635,-0.52749294,-0.22087915,-0.2653647,-0.10596761,-0.710626,-0.082406625,-0.22348513,0.34687737,0.00087925704,0.20722075,-0.12929967,-0.42585355,-0.18316811,-0.2152295,-0.44189358,-0.2428653,-0.007032345,-0.32548606,0.77990663,0.10521001,0.057092648,0.3278017,-0.4178922,0.6116266,0.054723457,0.11783338,0.22428687,0.7366374,-0.07994422,-0.037106752,-0.07968607,0.05480843,-0.20054352,-0.048980214,-0.2879056,-0.92093366,-0.076471135,-0.21832871,0.21502468,0.47353888,-0.18288203,-0.0546391,0.34735402,-0.3356041,0.84172285,-0.09388736,-0.517098,-0.04240961,0.30804712,0.47550184,-0.32225972,-0.39106318
LIZHEN TAN,0.73675,-0.299748,-0.23366012,-0.16169976,0.22325094,-0.06334261,0.35437882,0.008175938,0.58583635,0.24583203,0.2197145,0.0081929825,-0.9697993,-0.13716665,0.091447026,0.8728546,-0.723703,-0.15647903,0.052034307,-0.0164088,0.6593083,0.66209644,-0.45123667,-0.73229796,-0.55540246,0.5305008,-0.17023984,0.6260911,0.24759571,0.7603566,0.29125074,0.057860862,0.31493938,0.23974846,0.58246744,0.01969701,-0.18315154,-0.46070358,-0.31048617,-0.321336,0.21618001,-0.19383036,-0.11622803,0.34574315,0.7494248,-0.23442219,0.75722533,0.108191594,-0.044906914,0.3751364,-0.31489068,-0.79818255,-0.363474,0.134862,0.04395716,-0.15220484,-0.16847798,0.06979377,0.06634922,0.3846779,-0.62773514,0.36148685,-0.3018039,0.30376843,0.06472069,-0.0024430726,0.82362634,-0.3217439,-0.6327521,-0.042506453,0.15216649,0.031424303,0.22576728,-0.2573561,0.05608644,-0.45148414,-0.13604277,0.018733162,-0.48010635,-0.39436677,0.29762676,0.7203911,0.16864614,0.02185355,0.22183654,0.6094819,0.5576535,-0.3364077,-0.33902374,0.23605238,-0.7665247,0.24892198,-0.22779073,0.15839751,0.017439289,-0.008923148,0.07817796,0.3756237,-0.2791405,0.06179325,-0.12555796,-0.016328627,0.21118484,0.40892392,-0.17669964,-0.070992224,-0.6226191,0.13462493,0.041707385,-0.41154158,-0.26618817,-0.69700366,0.29585582,0.2176282,0.26154578,0.13069817,-0.6020549,0.37144265,0.45027506,0.34313542,0.43080246,0.003931351,0.34320053,0.15593858,0.17622176,0.61152285,0.45723236,-0.49611494
LONGTENG GUO,0.63630927,0.40780136,0.56746423,-0.18409275,0.09310915,-0.25124535,0.532437,-0.04039048,-0.0053838706,-0.2532178,0.15361652,-0.052779403,-0.07938897,0.31460735,-0.04564985,0.42719105,-0.35286695,-0.023132574,-1.0585272,0.6819536,0.9220287,0.71605873,-0.24190295,-0.092308395,-0.08971583,0.0754223,0.22821118,1.2311618,0.20339368,0.010748103,-0.40480188,0.2220497,0.49047127,0.14861359,-0.11437676,0.08889607,-0.051255338,-0.2785026,-0.13223423,-0.10998312,-0.50529444,0.21741305,-0.16308756,0.5727467,0.7810623,-0.13776118,-0.284195,0.18089034,0.40490523,-0.4075147,-0.42695364,-0.11649648,-0.016996406,0.6896057,-0.30472508,0.012736192,-0.08645321,-0.12183789,-0.5084351,0.5065092,-0.11080612,0.16123171,-0.45939127,-0.22777444,0.3471643,-0.50500584,0.40942016,-0.004931417,-0.1429075,0.1523275,-0.16983418,0.35563934,-0.46440193,-0.28189063,0.1962977,0.27036676,0.2811134,0.34024543,0.35989398,0.1110135,0.038261842,0.3789328,0.31841782,0.7096672,-0.2996976,0.20593584,0.33197924,-0.5461429,-0.49039677,0.6446547,-0.57073396,0.23939498,-0.11507019,0.1529684,0.5770188,-0.35195762,-1.0688139,0.124738544,-0.06624448,0.59573233,-0.8174185,0.71846604,0.37043086,0.43025127,0.17284217,-0.3078432,-0.32637113,-0.056551933,-0.3108673,-0.5661195,0.1642023,-0.8110767,-0.11341317,0.2645754,0.16239502,0.5886382,0.34108543,-0.19704759,-0.28088635,-0.26565388,0.43609047,-0.09268987,-0.28082946,0.29471433,0.032239795,-0.2664125,0.046051554,0.07191374
LORENZO DOMINICI,0.22466695,0.30303276,0.48439372,-0.4667701,0.37263456,0.0032178727,0.30946565,-0.90536743,0.0031480037,-0.22723342,-0.39918196,-0.24065547,0.58477944,-0.4222347,0.6295116,1.094363,-0.76625323,0.12253146,-0.2863177,0.29785207,0.7827592,0.5768102,-0.18401709,-0.41620007,-0.58042604,-0.05429085,-0.58870333,0.053159475,0.59155416,0.21017441,-0.22621053,-0.060296692,0.3093877,-0.4511878,0.5263389,-0.13092357,0.042811655,0.22513598,-0.48892277,-0.08733587,-0.58996725,-0.007697698,-0.17392041,-0.044074144,0.46803904,0.0750792,-0.90864456,-0.38366023,0.068068035,-0.0031504764,-0.07049878,0.31733122,-0.06745852,0.29137847,-0.09156521,-0.52294964,0.19311531,-0.015641833,-0.40685433,0.7404807,-0.053908266,0.19607829,-0.15852027,0.06608465,0.65020365,-0.15581429,0.6715941,-0.16455132,0.032224495,-0.040791426,-0.44539246,0.14807785,-0.053359166,0.20728852,0.18460621,0.13944387,-0.61333126,-0.13890725,0.44250125,0.12960926,-0.61579484,-0.046114963,0.73838025,0.1756896,0.14889012,0.7664249,0.06475633,-0.54079235,0.14051536,0.22204788,-0.48852894,0.44625282,-0.6020234,0.40083912,0.30239442,0.57421154,0.13123387,0.036599427,-0.25821477,0.4587154,-0.5407662,0.90861905,-0.032208398,-0.17912139,-0.37920246,0.039563492,-0.26037747,0.06368647,-0.26172948,-0.16273734,-0.06294961,-0.47372064,-0.110671006,-0.035048172,0.58726776,0.062107977,0.027445817,0.07474104,0.20486984,0.11893608,-0.1702707,-0.16558458,0.693756,0.4263396,0.15700507,0.35938317,0.061563004,-0.08506111
LORENZO FAMIGLINI,0.37174052,0.12725672,0.0881686,0.4045763,0.27202505,0.562725,-0.0365472,-0.12936981,-0.5076453,0.65697235,0.11258684,-0.16103578,-0.60998666,-0.34444648,0.23466358,0.3215666,-0.4733723,-0.05108566,-0.57882935,0.059829704,0.6147424,0.7240537,-0.19287811,-0.26392147,-0.89742863,0.48433828,-0.68284935,0.5990473,0.41993716,0.5962057,0.4049017,0.16917782,-0.06851333,-0.37719125,0.06947423,-0.0204352,0.13203135,0.33923978,-0.05516118,-0.35955608,-0.5869225,0.013938074,0.62206876,0.006279454,1.1006391,-0.04491327,-0.008172221,0.23026338,-0.16298927,-0.80340457,-0.33084813,-0.101113334,-0.6047146,0.3547699,-0.14198782,-0.8001111,-0.03945379,-0.46452028,-0.023470834,0.6248176,-0.4453833,-0.36063588,-0.19534391,0.35911453,0.5554312,-0.36645707,0.5065653,-0.14089377,-0.905135,-0.1760668,-0.52299803,0.3474815,-0.20391688,0.07028259,0.51472676,0.054567453,-0.05172037,0.20831782,0.18289378,-0.6116892,0.002325344,-0.035914972,0.34805244,0.53492904,-0.0022421288,0.98704326,0.22748114,-0.29982468,-0.13300857,0.47173336,0.29115987,-0.08298624,-0.13066536,0.031589504,0.35027468,0.5050868,-0.336859,0.15158764,-0.12895325,0.17592926,-0.096372336,0.19999905,0.82719797,0.37204528,-0.024877513,0.2587971,-0.5484989,0.15161742,-0.18150088,0.2055402,-0.19405936,-0.67418385,0.49403194,0.07457395,0.078752786,0.012322544,0.019005585,-0.028764227,-0.17503767,0.5880828,-0.1079211,-0.19316272,-0.5387005,0.77062076,0.20148572,0.43065953,-0.6839141,0.11505648
